iata_code,name,municipality,latitude_deg,longitude_deg,iso_country
TBP,Captain Pedro Canga Rodríguez International Airport,Tumbes,-3.552074,-80.381086,PE
YMS,Moises Benzaquen Rengifo Airport,Yurimaguas,-5.89377,-76.118202,PE
HUU,Alferez Fap David Figueroa Fernandini Airport,Huánuco,-9.878809928894045,-76.20480346679688,PE
CHH,Chachapoyas Airport,Chachapoyas,-6.201911,-77.856195,PE
IQT,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,-3.78474,-73.3088,PE
AQP,Rodríguez Ballón International Airport,Arequipa,-16.340786,-71.569485,PE
TRU,Capitán FAP Carlos Martínez de Pinillos International Airport,Trujillo,-8.082382,-79.108821,PE
PIO,Captain Renán Elías Olivera International Airport,Pisco,-13.7449,-76.220299,PE
TPP,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,-6.508739948272705,-76.37319946289062,PE
TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,-18.0533008575,-70.2758026123,PE
PEM,Padre Aldamiz International Airport,Puerto Maldonado,-12.6135997772,-69.2285995483,PE
PIU,Capitán FAP Guillermo Concha Iberico International Airport,Piura,-5.20574998856,-80.61640167239999,PE
TYL,Captain Victor Montes Arias International Airport,Talara,-4.57664,-81.254097,PE
NZC,Maria Reiche Neuman Airport,Nazca,-14.854,-74.961502,PE
CUZ,Alejandro Velasco Astete International Airport,Cusco,-13.535699844400002,-71.9387969971,PE
DZO,Santa Bernardina International Airport,Durazno,-33.358898,-56.499199,UY
PDP,Capitan Corbeta CA Curbelo International Airport,Punta del Este,-34.855099,-55.094299,UY
MVD,Carrasco General Cesáreo L. Berisso International Airport,Ciudad de la Costa,-34.835647,-56.026497,UY
PDU,Tydeo Larre Borges Airport,Paysandú,-32.3633,-58.061901,UY
RVY,Pres. Gral. Óscar D. Gestido Binational Airport,Rivera/Santana do Livramento,-30.9746,-55.4762,UY
STY,Nueva Hesperides International Airport,Salto,-31.438499,-57.985298,UY
AGV,Oswaldo Guevara Mujica Airport,Acarigua,9.553375,-69.237869,VE
AAO,Anaco Airport,Anaco,9.430225,-64.470726,VE
BLA,General José Antonio Anzoategui International Airport,Barcelona,10.111111,-64.692222,VE
BNS,Barinas Airport,Barinas,8.615,-70.214167,VE
BRM,Barquisimeto International Airport,Barquisimeto,10.042747,-69.35862,VE
MYC,Escuela Mariscal Sucre Airport,Maracay,10.249978,-67.649422,VE
CBL,General Tomas de Heres Airport,Ciudad Bolivar,8.122161,-63.536957,VE
CXA,Caicara del Orinoco Airport,,7.62551,-66.162804,VE
CLZ,Calabozo Airport,Guarico,8.924656,-67.417091,VE
CAJ,Canaima Airport,Canaima,6.231989,-62.85485,VE
CUP,General Francisco Bermúdez Airport,Carúpano,10.660014,-63.261681,VE
CZE,José Leonardo Chirinos Airport,Coro,11.414944,-69.680901,VE
CUM,Antonio José de Sucre Airport,Cumaná,10.450333,-64.13047,VE
EOR,El Dorado Airport,Bolivar,6.71573,-61.638786,VE
EOZ,Elorza Airport,,7.059677,-69.4967,VE
GDO,Guasdualito Airport,Guasdualito,7.210834,-70.756386,VE
GUI,Guiria Airport,,10.5740776062,-62.3126678467,VE
GUQ,Guanare Airport,Guanare,9.026944,-69.75515,VE
LSP,Josefa Camejo International Airport,Paraguaná,11.780775,-70.151497,VE
LFR,La Fria Airport,,8.239167,-72.271027,VE
MAR,La Chinita International Airport,Maracaibo,10.557542,-71.729307,VE
MRD,Alberto Carnevalli Airport,Mérida,8.582078,-71.161041,VE
PMV,Del Caribe Santiago Mariño International Airport,Isla Margarita,10.912603378295898,-63.96659851074219,VE
CCS,Maiquetía Simón Bolívar International Airport,Maiquetía,10.602214,-66.991174,VE
MUN,José Tadeo Monagas International Airport,Maturín,9.749023,-63.153348,VE
PYH,Cacique Aramare Airport,Puerto Ayacucho,5.61999,-67.606102,VE
PBL,General Bartolome Salom International Airport,Puerto Cabello,10.4805,-68.072998,VE
SCI,Paramillo Airport,San Cristóbal,7.80132,-72.202904,VE
PZO,General Manuel Carlos Piar International Airport,Puerto Ordaz-Ciudad Guayana,8.28853,-62.760399,VE
PTM,Palmarito Airport,Palmarito,7.575479,-70.174435,VE
SVZ,Juan Vicente Gómez International Airport,San Antonio del Tachira,7.840809,-72.439878,VE
SNV,Santa Elena de Uairén Airport,Santa Elena de Uairén,4.554699,-61.145234,VE
STD,Mayor Buenaventura Vivas International Airport,Santo Domingo,7.56538,-72.035103,VE
SNF,Sub Teniente Nestor Arias Airport,San Felipe,10.2787,-68.755203,VE
SFD,San Fernando de Apure Las Flecheras National Airport,San Fernando de Apure,7.88332,-67.444,VE
SOM,San Tomé Airport,El Tigre,8.9451465606689,-64.151084899902,VE
STB,Miguel Urdaneta Fernández Airport,San Carlos del Zulia,8.97455,-71.943253,VE
TUV,Tucupita Airport,Tucupita,9.088994,-62.094173,VE
TMO,Tumeremo Airport,,7.24938,-61.52893,VE
VLN,Arturo Michelena International Airport,Valencia,10.14973258972168,-67.92839813232422,VE
VIG,Juan Pablo Pérez Alfonso Airport,El Vigía,8.624139,-71.672668,VE
VLV,Dr. Antonio Nicolás Briceño Airport,Valera,9.340478,-70.584061,VE
VDP,Valle de La Pascua Airport,,9.22202777863,-65.9935836792,VE
AUX,Araguaína Airport,Araguaína,-7.22787,-48.240501,BR
GEO,Cheddi Jagan International Airport,Georgetown,6.49855,-58.254101,GY
OGL,Eugene F. Correia International Airport,Ogle,6.80628,-58.1059,GY
KAI,Kaieteur Airport,Kaieteur Falls,5.177349,-59.48898,GY
LTM,Lethem Airport,Lethem,3.37276,-59.789398,GY
ANU,V. C. Bird International Airport,Osbourn,17.1367,-61.792702,AG
BGI,Grantley Adams International Airport,Bridgetown,13.074667,-59.491034,BB
DCF,Canefield Airport,Canefield,15.336693,-61.392108,DM
DOM,Douglas-Charles Airport,Marigot,15.546673,-61.301082,DM
FDF,Martinique Aimé Césaire International Airport,Fort-de-France,14.591,-61.003201,MQ
SFG,Grand Case-l'Espérance Airport,Grand Case,18.100057,-63.047444,MF
SBH,St. Jean Airport,Gustavia,17.904398,-62.843333,BL
GBJ,Marie-Galante Airport,Grand-Bourg,15.868925,-61.270087,GP
PTP,Maryse Condé International Airport,Pointe-à-Pitre,16.265443,-61.532754,GP
GND,Maurice Bishop International Airport,Saint George's,12.003996,-61.785302,GD
STT,Cyril E. King Airport,Charlotte Amalie,18.337091,-64.977251,VI
STX,Henry E. Rohlsen Airport,Christiansted,17.701413,-64.802608,VI
ARE,Antonio Nery Juarbe Pol Airport,Arecibo,18.45085,-66.675768,PR
BQN,Rafael Hernández International Airport,Aguadilla,18.4949,-67.129402,PR
CPX,Benjamin Rivera Noriega Airport,Culebra,18.312954,-65.303893,PR
SIG,Fernando Luis Ribas Dominicci Airport,San Juan,18.45680046081543,-66.09809875488281,PR
MAZ,Eugenio Maria De Hostos Airport,Mayaguez,18.255699157714844,-67.14849853515625,PR
PSE,Mercedita International Airport,Ponce,18.008301,-66.563004,PR
NRR,José Aponte de la Torre Airport,Ceiba,18.247262,-65.63979,PR
SJU,Luis Munoz Marin International Airport,San Juan,18.4394,-66.001801,PR
VQS,Antonio Rivera Rodriguez Airport,Vieques,18.1348,-65.493599,PR
SKB,Robert L. Bradshaw International Airport,Basseterre,17.310845,-62.719117,KN
NEV,Vance W. Amory International Airport,Charlestown,17.2057,-62.589901,KN
SLU,George F. L. Charles Airport,Castries,14.0202,-60.992901,LC
UVF,Hewanorra International Airport,Vieux Fort,13.7332,-60.952599,LC
AUA,Queen Beatrix International Airport,Oranjestad,12.501056,-70.014281,AW
BON,Flamingo International Airport,Kralendijk,12.131,-68.268501,BQ
CUR,Hato International Airport,Willemstad,12.1889,-68.959801,CW
EUX,F. D. Roosevelt Airport,Oranjestad,17.4965,-62.979401,BQ
SXM,Princess Juliana International Airport,Sint Maarten,18.041,-63.108898,SX
SAB,Juancho E. Yrausquin Airport,Zion's Hill,17.64533,-63.220514,BQ
AXA,Clayton J. Lloyd International Airport,The Valley,18.204773,-63.05383,AI
MNI,John A. Osborne Airport,Gerald's Park,16.791835,-62.193204,MS
TAB,A.N.R. Robinson International Airport,Scarborough,11.149571,-60.831298,TT
POS,Piarco International Airport,Port of Spain,10.597811,-61.337463,TT
EIS,Terrance B. Lettsome International Airport,Beef Island,18.445492,-64.541707,VG
VIJ,Virgin Gorda Airport,Spanish Town,18.446634,-64.427932,VG
SVD,Argyle International Airport,Kingstown,13.159725,-61.148801,VC
BQU,J F Mitchell Airport,Bequia,12.9884,-61.262001,VC
CIW,Canouan Airport,Canouan,12.699,-61.3424,VC
MQS,Mustique Airport,Lovell,12.8879,-61.180199,VC
UNI,Union Island International Airport,Union Island,12.600135,-61.411945,VC
BDA,L.F. Wade International Airport,Hamilton,32.363802,-64.67824,BM
ALA,Almaty International Airport,Almaty,43.354267,77.042828,KZ
BXH,Balkhash Airport,Balkhash,46.894246,75.004533,KZ
TDK,Taldykorgan Airport,Taldykorgan,45.12255,78.442758,KZ
NQZ,Nursultan Nazarbayev International Airport,Astana,51.027035,71.467094,KZ
KOV,Kokshetau International Airport,Kokshetau,53.329102,69.594597,KZ
PPK,Petropavl International Airport,Petropavl,54.775622,69.187415,KZ
DMB,Taraz International Airport,Taraz,42.8536,71.303596,KZ
BSZ,Manas International Airport,Bishkek,43.061298,74.4776,KG
OSS,Osh International Airport,Osh,40.609001,72.793297,KG
CIT,Shymkent International Airport,Shymkent,42.365021,69.47564,KZ
HSA,Hazrat Sultan International Airport,Turkıstan,43.311742,68.550185,KZ
DZN,Zhezkazgan National Airport,Zhezkazgan,47.708953,67.738094,KZ
KGF,Sary-Arka Airport,Karaganda,49.670799,73.334396,KZ
BXY,Baikonur Krayniy International Airport,Baikonur,45.621994,63.210773,KZ
KZO,Korkyt Ata International Airport,Kyzylorda,44.706902,65.592499,KZ
URA,Manshuk Mametova International Airport,Uralsk,51.151976,51.543652,KZ
EKB,Ekibastuz Airport,Ekibastuz,51.59099960327149,75.21499633789062,KZ
UKK,Oskemen International Airport,Ust-Kamenogorsk (Oskemen),50.035033,82.496057,KZ
PWQ,Pavlodar International Airport,Pavlodar,52.194982,77.073088,KZ
PLX,Semei International Airport,Semey,50.351295,80.234398,KZ
SCO,Aktau International Airport,Aktau,43.860093,51.09086,KZ
GUW,Atyrau International Airport,Atyrau,47.121318,51.820343,KZ
AKX,Aktobe International Airport,Aktobe,50.248116,57.204144,KZ
KSN,Kostanay International Airport,Kostanay,53.206902,63.550301,KZ
GYD,Heydar Aliyev International Airport,Baku,40.46749877929688,50.04669952392578,AZ
GNJ,Ganja International Airport,Ganja,40.738692,46.320383,AZ
NAJ,Nakhchivan International Airport,Nakhchivan,39.188801,45.458401,AZ
GBB,Gabala International Airport,Gabala,40.808617,47.725389,AZ
ZTU,Zaqatala International Airport,Zaqatala,41.557823,46.669464,AZ
IKU,Issyk-Kul International Airport,Tamchy,42.585584,76.701181,KG
LWN,Shirak International Airport,Gyumri,40.750401,43.859299,AM
EVN,Zvartnots International Airport,Yerevan,40.148941,44.397887,AM
YKS,Platon Oyunsky Yakutsk International Airport,Yakutsk,62.0933,129.770996,RU
NER,Chulman Airport,Neryungri,56.913898468018,124.91400146484,RU
MQJ,Moma Airport,Khonuu,66.450861,143.261551,RU
GYG,Magan Airport,Magan,62.103484,129.545288,RU
OLZ,Olyokminsk Airport,Olyokminsk,60.401833,120.476094,RU
USR,Ust-Nera Airport,Ust-Nera,64.550003,143.115005,RU
VYI,Vilyuisk Airport,Vilyuisk,63.756668,121.693336,RU
ULK,Lensk Airport,Lensk,60.7206001282,114.825996399,RU
PYJ,Polyarny Airport,Yakutia,66.400398,112.029999,RU
MJZ,Mirny Airport,Mirny,62.534698486328125,114.03900146484376,RU
SYS,Saskylakh Airport,Saskylakh,71.927902,114.080002,RU
BGN,Belaya Gora Airport,Belaya Gora,68.556227,146.22784,RU
SEK,Srednekolymsk Airport,Srednekolymsk,67.4805,153.7364,RU
CKH,Chokurdakh Airport,Chokurdah,70.6231,147.901993,RU
CYX,Cherskiy Airport,Cherskiy,68.7406005859375,161.33799743652344,RU
IKS,Tiksi Airport,Tiksi,71.697700500488,128.90299987793,RU
ZKP,Zyryanka Airport,Zyryanka,65.7485,150.8889,RU
ZIX,Zhigansk Airport,Zhigansk,66.7965011597,123.361000061,RU
KUT,David the Builder Kutaisi International Airport,Kopitnari,42.177448,42.485353,GE
BUS,Alexander Kartveli Batumi International Airport,Batumi,41.60939,41.600315,GE
SUI,Vladislav Ardzinba Sukhum International Airport,Sukhumi,42.8582,41.128101,GE
TBS,Tbilisi International Airport,Tbilisi,41.669201,44.9547,GE
BQS,Ignatyevo Airport,Blagoveschensk,50.42539978027344,127.41200256347656,RU
KHV,Khabarovsk Novy Airport,Khabarovsk,48.528338,135.188588,RU
KXK,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,50.40900039672852,136.9340057373047,RU
GVN,Sovetskaya Gavan (Maygatka) Airport,Sovetskaya Gavan,48.925067,140.035348,RU
DYR,Ugolny Yuri Ryktheu Airport,Anadyr,64.734902,177.740997,RU
PVS,Provideniya Bay Airport,Chukotka,64.37809753417969,-173.2429962158203,RU
KPW,Keperveem Airport,Keperveem,67.845001,166.139999,RU
GDX,Sokol Airport,Magadan,59.9109992980957,150.72000122070312,RU
PWE,Pevek Airport,Apapelgino,69.783302,170.597,RU
SWV,Severo-Evensk Airport,Evensk,61.921786,159.229059,RU
NLI,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,53.154999,140.649994,RU
OHO,Okhotsk Airport,Okhotsk,59.410065,143.056503,RU
PKC,Yelizovo Airport,Petropavlovsk-Kamchatsky,53.168716,158.451068,RU
UUS,Yuzhno-Sakhalinsk Airport,Yuzhno-Sakhalinsk,46.885461,142.717466,RU
VVO,Vladivostok International Airport,Artyom,43.396256,132.148155,RU
HTA,Chita-Kadala International Airport,Chita,52.024841,113.305839,RU
BTK,Bratsk Airport,Bratsk,56.3696,101.701822,RU
IKT,Irkutsk International Airport,Irkutsk,52.266707,104.395563,RU
UKX,Ust-Kut Airport,Ust-Kut,56.856701,105.730003,RU
UUD,Baikal International Airport,Ulan Ude,51.808614,107.439652,RU
KBP,Boryspil International Airport,Boryspil,50.345001,30.894699,UA
MPW,Mariupol International Airport,Mariupol,47.07609939575195,37.44960021972656,UA
ERD,Berdyansk Airport,Berdyansk,46.814999,36.758099,UA
DNK,Dnipro International Airport,Dnipro,48.357201,35.100601,UA
OZH,Zaporizhzhia International Airport,Zaporizhia,47.866962,35.314723,UA
KWG,Kryvyi Rih International Airport,Kryvyi Rih,48.04330062866211,33.209999084472656,UA
UKS,Sevastopol International Airport / Belbek Air Base,Sevastopol,44.691822,33.57462,UA
SIP,Simferopol International Airport,Simferopol,45.0522,33.975101,UA
HRK,Kharkiv International Airport,Kharkiv,49.926943,36.290814,UA
CKC,Cherkasy International Airport,Cherkasy,49.4156,31.9953,UA
IEV,Ihor Sikorsky Kyiv International Airport (Zhuliany),Kyiv,50.40194,30.45194,UA
HMJ,Khmelnytskyi Airport,Khmelnytskyi,49.359699,26.933399,UA
IFO,Ivano-Frankivsk International Airport,Ivano-Frankivsk,48.88420104980469,24.68610000610352,UA
LWO,Lviv International Airport,Lviv,49.8125,23.9561,UA
CWC,Chernivtsi International Airport,Chernivtsi,48.2593002319336,25.98080062866211,UA
RWN,Rivne International Airport,Rivne,50.60710144042969,26.141599655151367,UA
UDJ,Uzhhorod International Airport,Uzhhorod,48.6343,22.263399,UA
KHE,Kherson International Airport,Kherson,46.6758,32.506401,UA
ODS,Odesa International Airport,Odesa,46.427196,30.672649,UA
VIN,Vinnytsia/Gavyryshivka International Airport,Vinnitsa,49.242531,28.613778,UA
ARH,Talagi Airport,Archangelsk,64.60030364990234,40.71670150756836,RU
VKV,Vaskovo Airport,Arkhangelsk,64.441704,40.4217,RU
NNM,Naryan Mar Airport,Naryan Mar,67.639999,53.121899,RU
AMV,Amderma Airport,Amderma,69.76329803466797,61.556400299072266,RU
KSZ,Kotlas Airport,Kotlas,61.235801696777344,46.6974983215332,RU
LED,Pulkovo Airport,St. Petersburg,59.800301,30.262501,RU
MMK,Emperor Nicholas II Murmansk Airport,Murmansk,68.7817,32.750801,RU
PKV,Princess Olga Pskov International Airport,Pskov,57.781316,28.39384,RU
PES,Petrozavodsk Airport,Petrozavodsk,61.885201,34.154701,RU
CEE,Cherepovets Airport,Cherepovets,59.273601532,38.0158004761,RU
VUS,Velikiy Ustyug Airport,Velikiy Ustyug,60.7883,46.259998,RU
VGD,Vologda Airport,Vologda,59.282501,39.944401,RU
BQT,Brest International Airport,Brest,52.108138,23.89676,BY
GME,Gomel Airport,Gomel,52.527000427246094,31.016700744628903,BY
VTB,Vitebsk Vostochny Airport,Vitebsk,55.126499176025,30.349599838257,BY
KGD,Khrabrovo Airport,Kaliningrad,54.889882,20.598216,RU
GNA,Hrodna Airport,Hrodna,53.602001,24.053801,BY
MSQ,Minsk National Airport,Minsk,53.888071,28.039964,BY
MVQ,Mogilev Airport,Mogilev,53.95489883422852,30.09510040283203,BY
ABA,Abakan International Airport,Abakan,53.740002,91.385002,RU
BAX,Barnaul Gherman Titov International Airport,Barnaul,53.361285,83.539701,RU
RGK,Gorno-Altaysk Airport,Gorno-Altaysk,51.969204,85.836539,RU
KEJ,Alexei Leonov Kemerovo International Airport,Kemerovo,55.2701,86.107201,RU
BKA,Baykit Airport,Baykit,61.676701,96.355003,RU
EIE,Yeniseysk Airport,Yeniseysk,58.474201,92.112503,RU
TGP,Podkamennaya Tunguska Airport,Bor,61.589699,89.994003,RU
VEO,Severo-Yeniseysk Airport,Severo-Yeniseysk,60.373299,93.011703,RU
VAQ,Vanavara Airport,Vanavara,60.356229,102.309641,RU
KJA,Krasnoyarsk International Airport,Krasnoyarsk,56.175743,92.485788,RU
KCY,Krasnoyarsk Cheremshanka Airport,Krasnoyarsk,56.177584,92.545881,RU
ACS,Achinsk Airport,Achinsk,56.269185,90.57511,RU
KYZ,Kyzyl Airport,Kyzyl,51.669399,94.400597,RU
OVB,Novosibirsk Tolmachevo Airport,Novosibirsk,55.019756,82.618675,RU
OMS,Omsk Central Airport,Omsk,54.963124,73.312418,RU
SWT,Strezhevoy Airport,Strezhevoy,60.7094,77.660004,RU
TOF,Tomsk Kamov Airport,Tomsk,56.380299,85.208298,RU
NOZ,Spichenkovo Airport,Novokuznetsk,53.811401,86.877197,RU
DKS,Dikson Airport,Dikson,73.517807,80.379669,RU
HTG,Khatanga Airport,Khatanga,71.97810363769531,102.49099731445312,RU
SES,Svetlogorsk Airport,Svetlogorsk,66.839996,88.403336,RU
IAA,Igarka Airport,Igarka,67.437202,86.621902,RU
NSK,Alykel International Airport,Norilsk,69.307951,87.325906,RU
AAQ,Anapa Vityazevo Airport,Krasnyi Kurgan,45.002102,37.347301,RU
GDZ,Gelendzhik Airport,Gelendzhik,44.5820926295,38.0124807358,RU
KRR,Krasnodar Pashkovsky International Airport,Krasnodar,45.034465,39.174215,RU
GRV,Akhmat Kadyrov Grozny International Airport,Grozny,43.388106,45.699772,RU
MCX,Makhachkala Uytash International Airport,Makhachkala,42.816799,47.652302,RU
MRV,Mineralnye Vody Airport,Mineralnyye Vody,44.225101,43.081902,RU
NAL,Nalchik Airport,Nalchik,43.512901,43.6366,RU
OGZ,Vladikavkaz Beslan International Airport,Beslan,43.205101,44.606602,RU
IGT,Magas Airport,Sunzha,43.323268,45.012568,RU
STW,Stavropol Shpakovskoye Airport,Stavropol,45.10919952392578,42.11280059814453,RU
ROV,Platov International Airport,Rostov-on-Don,47.493888,39.924722,RU
TGK,Taganrog Yuzhny Airport,Taganrog,47.1983333,38.8491667,RU
AER,Sochi International Airport,Sochi,43.449902,39.9566,RU
ASF,Astrakhan Narimanovo Boris M. Kustodiev International Airport,Astrakhan,46.282843,48.010511,RU
ESL,Elista Airport,Elista,46.3739013671875,44.33089828491211,RU
VOG,Volgograd International Airport,Volgograd,48.78134,44.339194,RU
CEK,Kurchatov Chelyabinsk International Airport,Chelyabinsk,55.303141,61.504927,RU
MQF,Magnitogorsk International Airport,Magnitogorsk,53.391991,58.755235,RU
SBT,Sabetta International Airport,Sabetta,71.219167,72.052222,RU
BVJ,Bovanenkovo Airport,Bovanenkovo,70.315278,68.333611,RU
SLY,Salekhard Airport,Salekhard,66.5907974243164,66.61100006103516,RU
EZV,Berezovo Airport,,63.92100143432617,65.03050231933594,RU
HMA,Khanty Mansiysk Airport,Khanty-Mansiysk,61.0285,69.086098,RU
NYA,Nyagan Airport,Nyagan,62.110001,65.614998,RU
EYK,Beloyarskiy Airport,,63.686901,66.698601,RU
OVS,Sovetskiy Airport,Sovetskiy,61.326622009277344,63.60191345214844,RU
URJ,Uray Airport,Uray,60.103298,64.826698,RU
IJK,Izhevsk Airport,Izhevsk,56.834524,53.462172,RU
KVX,Pobedilovo Airport,Kirov,58.503883,49.347831,RU
NYM,Nadym Airport,Nadym,65.48090362548828,72.69889831542969,RU
NUX,Novy Urengoy Airport,Novy Urengoy,66.06939697265625,76.52030181884766,RU
NJC,Nizhnevartovsk Airport,Nizhnevartovsk,60.949299,76.483597,RU
PEE,Perm International Airport,Perm,57.914501,56.021198,RU
KGP,Kogalym International Airport,Kogalym,62.19039916992188,74.53379821777344,RU
NFG,Nefteyugansk Airport,Nefteyugansk,61.108299,72.650002,RU
NOJ,Noyabrsk Airport,Noyabrsk,63.18330001831055,75.2699966430664,RU
SGC,Surgut International Airport,Surgut,61.340501,73.405782,RU
SVX,Koltsovo Airport,Yekaterinburg,56.743099212646,60.802700042725,RU
RMZ,Tobolsk Remezov Airport,Tobolsk,58.059712,68.347997,RU
TJM,Roshchino International Airport,Tyumen,57.178984,65.327696,RU
KRO,Kurgan Airport,Kurgan,55.4753,65.415604,RU
ASB,Ashgabat International Airport,Ashgabat,37.986801,58.361,TM
KRW,Turkmenbashi International Airport,Turkmenbashi,40.063301,53.007198,TM
MYP,Mary International Airport,Mary,37.62353,61.895668,TM
TAZ,Daşoguz Airport,Daşoguz,41.759853,59.836149,TM
CRZ,Türkmenabat International Airport,Türkmenabat,38.930662,63.563982,TM
DYU,Dushanbe International Airport,Dushanbe,38.543746,68.822977,TJ
TJU,Kulob Airport,Kulyab,37.98809814453125,69.80500030517578,TJ
LBD,Khujand International Airport,Khujand,40.215401,69.694702,TJ
KQT,Qurghonteppa International Airport,Kurgan-Tyube,37.86640167236328,68.86470031738281,TJ
NMA,Namangan International Airport,Namangan,40.984622,71.5578,UZ
AZN,Andijan International Airport,Andijan,40.727699,72.293999,UZ
FEG,Fergana International Airport,Fergana,40.358799,71.745003,UZ
NCU,Nukus International Airport,Nukus,42.4884,59.623299,UZ
UGC,Urgench International Airport,Urgench,41.58274,60.64338,UZ
NVI,Navoi International Airport,Navoi,40.117599,65.172658,UZ
BHK,Bukhara International Airport,Bukhara,39.775002,64.483299,UZ
SKD,Samarkand International Airport,Samarkand,39.698187,66.98421,UZ
TMJ,Termez Airport,Termez,37.287261,67.311869,UZ
TAS,Tashkent International Airport,Tashkent,41.2579,69.281197,UZ
OMN,Zomin Airport,Zaamin,40.01402,68.41103,UZ
KMW,Kostroma Sokerkino Airport,Kostroma,57.796902,41.019402,RU
KLF,Grabtsevo Airport,Kaluga,54.5499992371,36.3666687012,RU
IWA,Ivanovo South Airport,Ivanovo,56.93939971923828,40.940799713134766,RU
RYB,Staroselye Airport,Rybinsk,58.104198,38.929401,RU
BZK,Bryansk International Airport,Bryansk,53.214199,34.176399,RU
ZIA,Zhukovsky International Airport,Moscow,55.553299,38.150002,RU
DME,Domodedovo International Airport,Moscow,55.408798,37.9063,RU
IAR,Golden Ring Yaroslavl International Airport,Tunoshna,57.560699,40.157398,RU
SVO,Sheremetyevo International Airport,Moscow,55.976858,37.41121,RU
KLD,Migalovo Air Base,Tver,56.82469940185547,35.7577018737793,RU
CKL,Chkalovskiy Air Base,Moscow,55.8783,38.061699,RU
EGO,Belgorod International Airport,Belgorod,50.643798828125,36.5900993347168,RU
URS,Kursk East Airport,Kursk,51.7505989074707,36.29560089111328,RU
LPK,Lipetsk Airport,Lipetsk,52.70280075073242,39.53779983520508,RU
VOZ,Voronezh International Airport,Voronezh,51.813683,39.231711,RU
TBW,Donskoye Airport,Tambov,52.806099,41.4828,RU
VKO,Vnukovo International Airport,Moscow,55.591499,37.261501,RU
UCT,Ukhta Airport,Ukhta,63.566898,53.804699,RU
INA,Inta Airport,Inta,66.053372,60.105786,RU
PEX,Pechora Airport,Pechora,65.121101,57.130798,RU
USK,Usinsk Airport,Usinsk,66.0047,57.367199,RU
VKT,Vorkuta Airport,Vorkuta,67.488602,63.993099,RU
UTS,Ust-Tsylma Airport,Ust-Tsylma,65.437294,52.200336,RU
SCW,Syktyvkar Airport,Syktyvkar,61.64699935913086,50.84510040283203,RU
GOJ,Nizhny Novgorod / Strigino International Airport,Nizhny Novgorod,56.227351,43.785152,RU
UUA,Bugulma Airport,Bugulma,54.641184,52.800229,RU
KZN,Kazan International Airport,Kazan,55.606201,49.278702,RU
NBC,Begishevo Airport,Nizhnekamsk,55.564701,52.092499,RU
JOK,Yoshkar-Ola Airport,Yoshkar-Ola,56.7006,47.904701,RU
CSY,Cheboksary Airport,Cheboksary,56.090302,47.347301,RU
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,54.268299,48.2267,RU
ULY,Ulyanovsk Vostochny Airport,Cherdakly,54.401001,48.8027,RU
REN,Orenburg Central Airport,Orenburg,51.792668,55.457229,RU
OSW,Orsk Airport,Orsk,51.072498,58.5956,RU
PEZ,Penza Airport,Penza,53.110599517822266,45.02109909057617,RU
SKX,Saransk International Airport,Saransk,54.12513,45.212257,RU
BWO,Balakovo Airport,Balakovo,51.858299,47.745602,RU
GSV,Gagarin International Airport,Saratov,51.712778,46.171111,RU
UFA,Ufa International Airport,Ufa,54.557498931885,55.874401092529,RU
KUF,Kurumoch International Airport,Samara,53.504902,50.164299,RU
REW,"Rewa Airport, Chorhata, REWA",Rewa,24.503401,81.220299,IN
GDB,Gondia Airport,Gondia,21.526817,80.290347,IN
AMD,Sardar Vallabh Patel International Airport,Ahmedabad,23.0772,72.634697,IN
AKD,Akola Airport,Akola,20.698931,77.056883,IN
IXU,Aurangabad Airport,Aurangabad,19.862875,75.396312,IN
BOM,Chhatrapati Shivaji Maharaj International Airport,Mumbai,19.088699,72.867897,IN
BHJ,Bhuj Airport,Bhuj,23.2877998352,69.6701965332,IN
IXG,Belagavi Airport,Belgaum,15.8593,74.618301,IN
BDQ,Vadodara International Airport,Vadodara,22.336201,73.226303,IN
BHO,Raja Bhoj International Airport,Bhopal,23.2875,77.337402,IN
BHU,Bhavnagar Airport,Bhavnagar,21.752199173,72.1852035522,IN
NMB,Daman Airport,Daman,20.434401,72.843201,IN
HBX,Hubballi Airport,Hubballi,15.361084,75.082096,IN
HSR,Rajkot International Airport,Rajkot,22.378824,71.039391,IN
IDR,Devi Ahilya Bai Holkar International Airport,Indore,22.721404,75.80051,IN
JLR,Jabalpur Airport,Jabalpur,23.177799,80.052002,IN
JGA,Jamnagar Airport,Jamnagar,22.465499877929688,70.01260375976562,IN
IXY,Kandla Airport,Kandla,23.1127,70.100304,IN
HJR,Khajuraho Airport,Khajuraho,24.8172,79.918602,IN
KLH,Kolhapur Airport,Kolhapur,16.6647,74.289398,IN
IXK,Keshod Airport,Keshod,21.317101,70.270401,IN
LTU,Murod Kond Airport,Latur,18.411501,76.464699,IN
NDC,Nanded Airport,Nanded,19.1833,77.316704,IN
NAG,Dr. Babasaheb Ambedkar International Airport,Nagpur,21.092199,79.047203,IN
ISK,Nashik International Airport,Nashik,20.119101,73.912903,IN
